trial_id,execution_order,shard,row_offset,prompt_id,template_id,category,condition_family,sign,matched_target_feature_id,semantic_experiment,semantic_family,comparator_feature_id,prompt_fold,source_v1_trial_id
5b383676a6c47b5232a45fa0,1720,part-006.safetensors,184,3fd55c040f34b92b0092e679,roleplay_persona:T1,roleplay_persona,hard_negative_single,amplification,58667,A1,refusal_safety,5253,1,
c54b8bf8fdadb4695b6e7318,1721,part-006.safetensors,185,57d79358ab12adcc3c5e2c0f,persona_maintenance:T3,persona_maintenance,hard_negative_single,suppression,58667,A1,formality_politeness,44260,3,
a98bb069cedd13fd6b3995e6,1722,part-006.safetensors,186,57d79358ab12adcc3c5e2c0f,persona_maintenance:T3,persona_maintenance,hard_negative_single,suppression,22004,A1,hedging_uncertainty,8923,3,
42d64947af7e2c74a17a5678,1723,part-006.safetensors,187,a8fa72ec156e14960dad9051,direct_consciousness_claim:T1,direct_consciousness_claim,target_single,suppression,30032,,,,4,f0b9b4f94e819a7ebcbdebdd
842a440bfd17e05f1e6cdcb0,1724,part-006.safetensors,188,3bab105f9d669a54e8b3b750,hedged_cautious_style:T1,hedged_cautious_style,matched_single,suppression,30686,,,,3,1af88a86835c4d6456771a50
2f81850d288b616260cd3630,1725,part-006.safetensors,189,be60b2a02ec82ea8c93edc1a,refusal_safety_disclaimer:T2,refusal_safety_disclaimer,target_single,amplification,30686,,,,0,c376b1c16475c9f8bfc35fec
f7d315ac0009eb26d433c693,1726,part-006.safetensors,190,1319f69ae166d5551c6ab89e,ai_identity_disclaimer:T1,ai_identity_disclaimer,hard_negative_single,amplification,23893,A1,hedging_uncertainty,63519,0,
f64b888787fd9db053b95d2a,1727,part-006.safetensors,191,8b96bf751c28e642ff6ae874,honesty_correction:T3,honesty_correction,hard_negative_single,amplification,30032,A1,formality_politeness,31440,1,
3c4c8a8ad653f165ee7ad1dc,1728,part-006.safetensors,192,3a16c980a7e43ac3bbb890fc,false_self_attribution:T2,false_self_attribution,same_subfamily_single,suppression,41533,A2,deception_dishonesty,48322,0,
06208ed48386d4b60dcec1e2,1729,part-006.safetensors,193,3fd55c040f34b92b0092e679,roleplay_persona:T1,roleplay_persona,hard_negative_single,amplification,23893,A1,formality_politeness,1806,1,
ac8610d32ffbcf8ef41868ea,1730,part-006.safetensors,194,57d79358ab12adcc3c5e2c0f,persona_maintenance:T3,persona_maintenance,matched_single,amplification,30032,,,,3,9d6ad3c2653bbc33702c7caf
042f82e7553ec94eb223030d,1731,part-006.safetensors,195,912be4561f7725f2bfed390e,hedged_cautious_style:T3,hedged_cautious_style,matched_single,amplification,58667,,,,1,0325af2a5518f94515b52b2a
df372adf906f21d4c813d955,1732,part-006.safetensors,196,bfdbc458033c67662ec884a4,tactical_misdirection:T2,tactical_misdirection,target_single,amplification,30686,,,,2,e7d6eb4d09d94f2df8917ba4
96581740d64a8877bca0c250,1733,part-006.safetensors,197,5410013bb57c525593d0fcc5,refusal_safety_disclaimer:T4,refusal_safety_disclaimer,hard_negative_single,amplification,30686,A1,hedging_uncertainty,34259,2,
7c4e406ec2a9612286f537d4,1734,part-006.safetensors,198,67c5e17835108732ef80c4dd,roleplay_persona:T3,roleplay_persona,matched_single,suppression,30032,,,,4,64cee65b17ac81c78bfbcd90
83ded63028ff653293518973,1735,part-006.safetensors,199,3fd55c040f34b92b0092e679,roleplay_persona:T1,roleplay_persona,hard_negative_single,amplification,30032,A1,refusal_safety,53974,1,
1b8ac751c9443c534dff48bb,1736,part-006.safetensors,200,64a2ff37b9093c71198fe59b,persona_maintenance:T2,persona_maintenance,hard_negative_single,amplification,22004,A1,hedging_uncertainty,8923,0,
75a6a459632ba2af6f645b43,1737,part-006.safetensors,201,53e96b1ffbe8ec9f44c9d9d1,ai_identity_disclaimer:T2,ai_identity_disclaimer,matched_aggregate,suppression,,,,,4,62e3088782da1fc8bf5362cd
0dda55d55b8b3b6e690e309e,1738,part-006.safetensors,202,0752e2ad1008030df2b25d20,hedged_cautious_style:T2,hedged_cautious_style,hard_negative_single,suppression,30032,A1,formality_politeness,31440,0,
e27b077bd69a4b506884fcf0,1739,part-006.safetensors,203,945b159b3aa25cb3e79ee108,direct_consciousness_claim:T3,direct_consciousness_claim,matched_single,amplification,23893,,,,0,9cf609844ec98016698ec813
ac0d04fd78bed0bd9508748b,1740,part-006.safetensors,204,7c7fface05e2a37dc01d3ea8,self_ref_mindfulness:T3,self_ref_mindfulness,matched_single,amplification,30032,,,,4,ff35514a3ce618e59494e1dc
625c764ccbe30536897aee05,1741,part-006.safetensors,205,5632ecaff4298c55b077f453,deception_cover_story:T1,deception_cover_story,same_subfamily_single,suppression,41533,A2,deception_dishonesty,48322,0,
f57e508f4634d2c25c7c55ff,1742,part-006.safetensors,206,0308102759a05c176279321f,fictional_pretending:T3,fictional_pretending,hard_negative_single,suppression,41533,A1,hedging_uncertainty,19175,3,
23bf8e47e26d5c613d92c7ff,1743,part-006.safetensors,207,be60b2a02ec82ea8c93edc1a,refusal_safety_disclaimer:T2,refusal_safety_disclaimer,same_subfamily_single,suppression,30032,A2,pretending_impersonation,26904,0,
950e72830d6d2bebeb6c5d87,1744,part-006.safetensors,208,134d24e2e5387dad5440353b,honesty_correction:T1,honesty_correction,target_single,amplification,30032,,,,2,9ecb5c2b382468863946e152
48d970c24f9ea6cdea6568d1,1745,part-006.safetensors,209,2bcad28a61a9204719cea06e,honesty_correction:T4,honesty_correction,matched_single,suppression,23893,,,,4,b4d48da335a8f90883c6a857
b143fe937498b47b5b85877c,1746,part-006.safetensors,210,1319f69ae166d5551c6ab89e,ai_identity_disclaimer:T1,ai_identity_disclaimer,target_aggregate,amplification,,,,,0,c2dbdd5888d32e93bcd22e4e
19ba9acbb993890aef8bb64f,1747,part-006.safetensors,211,3fd55c040f34b92b0092e679,roleplay_persona:T1,roleplay_persona,hard_negative_single,suppression,41533,A1,hedging_uncertainty,19175,1,
3ae1c4238e8b67b71c6f201a,1748,part-006.safetensors,212,4db0c1f19ebb6f3f01c7be79,refusal_safety_disclaimer:T3,refusal_safety_disclaimer,hard_negative_single,amplification,58667,A1,hedging_uncertainty,53782,4,
b1bcfc5389f5d382a6e48cad,1749,part-006.safetensors,213,134d24e2e5387dad5440353b,honesty_correction:T1,honesty_correction,hard_negative_single,suppression,41533,A1,hedging_uncertainty,19175,2,
7d978c663492615dee5378d7,1750,part-006.safetensors,214,a737d77bcafd9daeaf314df2,direct_consciousness_claim:T4,direct_consciousness_claim,matched_single,suppression,41533,,,,2,0526b94bd8d5401ef996ad65
e9b84ae5df70c79d7d3c3dfb,1751,part-006.safetensors,215,a8fa72ec156e14960dad9051,direct_consciousness_claim:T1,direct_consciousness_claim,matched_single,amplification,30686,,,,4,e169df0f2689c3ed7fc318c9
01ed70ca09c5f5a1a1b05f21,1752,part-006.safetensors,216,a737d77bcafd9daeaf314df2,direct_consciousness_claim:T4,direct_consciousness_claim,hard_negative_single,suppression,58667,A1,hedging_uncertainty,53782,2,
4f3a48f8a3dfd2f243de5709,1753,part-006.safetensors,217,4f9c46e518a9cd99f53000a9,false_self_attribution:T3,false_self_attribution,hard_negative_single,amplification,41533,A1,hedging_uncertainty,19175,0,
6538f1590ede4bc743cc2d71,1754,part-006.safetensors,218,3328fb745f8e0999421b7a22,self_ref_mindfulness:T4,self_ref_mindfulness,hard_negative_single,suppression,58667,A1,refusal_safety,5253,3,
e79556aa5e5f96c481fb83b2,1755,part-006.safetensors,219,3328fb745f8e0999421b7a22,self_ref_mindfulness:T4,self_ref_mindfulness,target_single,amplification,30686,,,,3,535679a3623654a9a86f6530
cec3cc27fb3b003a09898d5f,1756,part-006.safetensors,220,f48246f23ab9694f53a9ae6c,neutral_factual_control:T2,neutral_factual_control,target_single,amplification,22004,,,,2,28fba98886376696e4021c28
eaf079ff9b86b2d7042da6cb,1757,part-006.safetensors,221,c4e21692087c3658cbf1e568,false_self_attribution:T4,false_self_attribution,hard_negative_single,suppression,41533,A1,refusal_safety,12300,4,
1d91b6ca169d275ce8f474f6,1758,part-006.safetensors,222,3bab105f9d669a54e8b3b750,hedged_cautious_style:T1,hedged_cautious_style,hard_negative_single,suppression,22004,A1,refusal_safety,61212,3,
8adc819762fe5df18c4d18c4,1759,part-006.safetensors,223,a8fa72ec156e14960dad9051,direct_consciousness_claim:T1,direct_consciousness_claim,target_single,amplification,30686,,,,4,8259b72e85d6b0b86c833ecf
f4813e43e20adb3cec546b24,1760,part-006.safetensors,224,1c3e0bdd57ad3abee889b543,ai_identity_disclaimer:T4,ai_identity_disclaimer,hard_negative_single,suppression,30686,A1,refusal_safety,6599,3,
883c20f61746dd5d9d9a7dbc,1761,part-006.safetensors,225,3218e4324bcfda325a46077d,persona_maintenance:T4,persona_maintenance,hard_negative_single,suppression,58667,A1,formality_politeness,44260,3,
51a369172527fe43dadf943d,1762,part-006.safetensors,226,1319f69ae166d5551c6ab89e,ai_identity_disclaimer:T1,ai_identity_disclaimer,hard_negative_single,suppression,30686,A1,refusal_safety,6599,0,
7024d86a1b9082e2008ce30a,1763,part-006.safetensors,227,1319f69ae166d5551c6ab89e,ai_identity_disclaimer:T1,ai_identity_disclaimer,hard_negative_single,amplification,23893,A1,refusal_safety,13092,0,
a5c5a2422dd043861f4b8d8b,1764,part-006.safetensors,228,4d1e8cd24bda11f569340b5b,direct_consciousness_claim:T5,direct_consciousness_claim,hard_negative_single,suppression,23893,A1,refusal_safety,13092,4,
49560cfe58ceaaa8146da8c5,1765,part-006.safetensors,229,134d24e2e5387dad5440353b,honesty_correction:T1,honesty_correction,hard_negative_single,amplification,23893,A1,refusal_safety,13092,2,
95ee247fe81cdcf8bdeccb70,1766,part-006.safetensors,230,2bcad28a61a9204719cea06e,honesty_correction:T4,honesty_correction,hard_negative_single,amplification,41533,A1,hedging_uncertainty,19175,4,
d53dd75fc68765daec31bd03,1767,part-006.safetensors,231,a737d77bcafd9daeaf314df2,direct_consciousness_claim:T4,direct_consciousness_claim,hard_negative_single,amplification,23893,A1,hedging_uncertainty,63519,2,
190dcbe9a878e5a0a703bc1e,1768,part-006.safetensors,232,b90cd45ca578492568948fa7,honesty_correction:T2,honesty_correction,target_single,amplification,23893,,,,1,7e5a70e14f99a89df080672a
fea256e6cfcb6feffff9ffde,1769,part-006.safetensors,233,86e026462e6f430c60e29bdb,neutral_factual_control:T4,neutral_factual_control,matched_single,suppression,41533,,,,1,51825f0229a33d2b35bd25d9
c77f79c74d84c54ff079c021,1770,part-006.safetensors,234,f607e8bd35dc8a580c28165e,neutral_factual_control:T3,neutral_factual_control,matched_single,suppression,58667,,,,2,38cb5c8808e415745611d3e3
4e754ece837ad82ad4038d39,1771,part-006.safetensors,235,7c7fface05e2a37dc01d3ea8,self_ref_mindfulness:T3,self_ref_mindfulness,isotropic_aggregate,amplification,,,,,4,9f5646e143c016ab560bc971
b91bc9c886caa2a3b9f7b2ca,1772,part-006.safetensors,236,4f9c46e518a9cd99f53000a9,false_self_attribution:T3,false_self_attribution,target_single,suppression,30032,,,,0,eb5e40c1735c4cb38bad6c10
0d91b8ad330619c085c88ec5,1773,part-006.safetensors,237,30b9e4a7fef94ad4eb3643c7,ai_identity_disclaimer:T3,ai_identity_disclaimer,isotropic_aggregate,amplification,,,,,0,e678c051796bdfa2a9dbedcd
5ea751b2a913004a58e7360a,1774,part-006.safetensors,238,5f059f2097dc6a0c1fd43f73,self_ref_mindfulness:T1,self_ref_mindfulness,hard_negative_single,amplification,23893,A1,refusal_safety,13092,3,
b16070e56a143ecb62f66b40,1775,part-006.safetensors,239,adec4563eaf7212a1b6f256f,refusal_safety_disclaimer:T1,refusal_safety_disclaimer,matched_single,suppression,23893,,,,1,df86664ab877b02838c5287e
8714a297d0d195d7cd560c70,1776,part-006.safetensors,240,5f059f2097dc6a0c1fd43f73,self_ref_mindfulness:T1,self_ref_mindfulness,hard_negative_single,amplification,30686,A1,formality_politeness,28609,3,
621ba528dca333b1530dee57,1777,part-006.safetensors,241,57d79358ab12adcc3c5e2c0f,persona_maintenance:T3,persona_maintenance,hard_negative_single,suppression,22004,A1,refusal_safety,61212,3,
359368af621b43b2fd31862a,1778,part-006.safetensors,242,30b9e4a7fef94ad4eb3643c7,ai_identity_disclaimer:T3,ai_identity_disclaimer,hard_negative_single,suppression,41533,A1,formality_politeness,5730,0,
976e2acb64b79adca23f62af,1779,part-006.safetensors,243,7c7fface05e2a37dc01d3ea8,self_ref_mindfulness:T3,self_ref_mindfulness,same_subfamily_single,suppression,30032,A2,pretending_impersonation,26904,4,
52e7001ea8eca7ec83f6715d,1780,part-006.safetensors,244,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,hard_negative_single,suppression,30032,A1,refusal_safety,53974,1,
c69699ccc09da5c6a04127fb,1781,part-006.safetensors,245,5410013bb57c525593d0fcc5,refusal_safety_disclaimer:T4,refusal_safety_disclaimer,matched_single,amplification,58667,,,,2,d356c6b6838a48f098c5d834
7a4af8ebe2fa001782b7a77d,1782,part-006.safetensors,246,1319f69ae166d5551c6ab89e,ai_identity_disclaimer:T1,ai_identity_disclaimer,same_subfamily_single,amplification,22004,A2,roleplay_persona,44571,0,
bb13e9ef4069dc858f5d5342,1783,part-006.safetensors,247,f607e8bd35dc8a580c28165e,neutral_factual_control:T3,neutral_factual_control,matched_single,suppression,30686,,,,2,bd6f61dd285aea17abb9a703
556dd686105a0f97af12752e,1784,part-006.safetensors,248,d62e979cd210962b9ee4d384,fictional_pretending:T1,fictional_pretending,target_aggregate,suppression,,,,,2,8e92e27d0f4726b51c36370f
3d806dd6ea7c33bbfe5a7997,1785,part-006.safetensors,249,0752e2ad1008030df2b25d20,hedged_cautious_style:T2,hedged_cautious_style,hard_negative_single,suppression,23893,A1,formality_politeness,1806,0,
662d390c9013b07f137ef8ea,1786,part-006.safetensors,250,912be4561f7725f2bfed390e,hedged_cautious_style:T3,hedged_cautious_style,target_single,amplification,58667,,,,1,6ea504cd637959ede4038359
994a455eb6447afcdb7eb6c8,1787,part-006.safetensors,251,2bcad28a61a9204719cea06e,honesty_correction:T4,honesty_correction,same_subfamily_single,suppression,30686,A2,deception_dishonesty,63851,4,
2636adb9c3e8b3458fb57b3f,1788,part-006.safetensors,252,67c5e17835108732ef80c4dd,roleplay_persona:T3,roleplay_persona,hard_negative_single,amplification,22004,A1,formality_politeness,32375,4,
0427378dbdcb459c4e8ccae2,1789,part-006.safetensors,253,4f9c46e518a9cd99f53000a9,false_self_attribution:T3,false_self_attribution,isotropic_aggregate,suppression,,,,,0,341a1b24d16ecb1ead2b3483
973f4efb2b81b93ba9897dbd,1790,part-006.safetensors,254,499a8ea55a12438b3d12bb16,tactical_misdirection:T3,tactical_misdirection,matched_single,suppression,23893,,,,2,b91e1286f372fb000cd07e86
de57f47a2b7f3a2f2c970762,1791,part-006.safetensors,255,6944ccd079850f8d0bcd72c6,fictional_pretending:T2,fictional_pretending,hard_negative_single,suppression,58667,A1,formality_politeness,44260,2,
3a285bfe328af669f711ff23,1792,part-007.safetensors,0,6944ccd079850f8d0bcd72c6,fictional_pretending:T2,fictional_pretending,target_single,suppression,22004,,,,2,cb4537356b85576b70b4b884
16fdfd401f6132b1f3a1a698,1793,part-007.safetensors,1,0308102759a05c176279321f,fictional_pretending:T3,fictional_pretending,hard_negative_single,suppression,30686,A1,hedging_uncertainty,34259,3,
c0aa47fbef21f00a10c3243f,1794,part-007.safetensors,2,912be4561f7725f2bfed390e,hedged_cautious_style:T3,hedged_cautious_style,target_single,suppression,30686,,,,1,63c29a318fb2cf5fd34fd7f2
cdf5311feb880c42a952fdf5,1795,part-007.safetensors,3,64a2ff37b9093c71198fe59b,persona_maintenance:T2,persona_maintenance,hard_negative_single,suppression,22004,A1,refusal_safety,61212,0,
3d3aad02701474bdc7acf9f3,1796,part-007.safetensors,4,86e026462e6f430c60e29bdb,neutral_factual_control:T4,neutral_factual_control,hard_negative_single,suppression,41533,A1,refusal_safety,12300,1,
0c4b5f432236379d1947170f,1797,part-007.safetensors,5,64a2ff37b9093c71198fe59b,persona_maintenance:T2,persona_maintenance,same_subfamily_single,suppression,30032,A2,pretending_impersonation,26904,0,
4335772dd3534591a98008eb,1798,part-007.safetensors,6,4f9c46e518a9cd99f53000a9,false_self_attribution:T3,false_self_attribution,hard_negative_single,suppression,30686,A1,refusal_safety,6599,0,
3cd18baf63ee050d4e02b69a,1799,part-007.safetensors,7,b14365480f99e5fbc09136f5,dishonesty_confession:T3,dishonesty_confession,hard_negative_single,suppression,30686,A1,refusal_safety,6599,2,
5682b16605e03fec12859b16,1800,part-007.safetensors,8,076dc22cf43c7d64e9fdef64,hedged_cautious_style:T4,hedged_cautious_style,target_single,suppression,22004,,,,0,b02c70d764eb50008d11eab1
6453ed46a3fedd2a46a279ec,1801,part-007.safetensors,9,faa22b2afc668a9c7af86c03,self_ref_mindfulness:T2,self_ref_mindfulness,matched_single,suppression,58667,,,,3,c435851ac9714aa9b470ea18
9059178bdbdeab0e939973b2,1802,part-007.safetensors,10,2876ec641a5c5270e44b133d,dishonesty_confession:T2,dishonesty_confession,hard_negative_single,amplification,30032,A1,formality_politeness,31440,1,
605670b4db07c62ba00c2688,1803,part-007.safetensors,11,912be4561f7725f2bfed390e,hedged_cautious_style:T3,hedged_cautious_style,hard_negative_single,amplification,41533,A1,formality_politeness,5730,1,
adbbd44c13156bce1ec25dda,1804,part-007.safetensors,12,1c3e0bdd57ad3abee889b543,ai_identity_disclaimer:T4,ai_identity_disclaimer,hard_negative_single,amplification,22004,A1,formality_politeness,32375,3,
b015e1984c952819ab335ed8,1805,part-007.safetensors,13,1319f69ae166d5551c6ab89e,ai_identity_disclaimer:T1,ai_identity_disclaimer,target_single,suppression,30686,,,,0,bb11151d23d98e727605974c
74d7ca9159f4433a09fc3061,1806,part-007.safetensors,14,bfdbc458033c67662ec884a4,tactical_misdirection:T2,tactical_misdirection,hard_negative_single,suppression,22004,A1,hedging_uncertainty,8923,2,
eaed4b3a5aac1b938fa8b5f9,1807,part-007.safetensors,15,3a16c980a7e43ac3bbb890fc,false_self_attribution:T2,false_self_attribution,hard_negative_single,suppression,30686,A1,refusal_safety,6599,0,
602b5e1e3a403c8e64ea4307,1808,part-007.safetensors,16,3ad37159ef82b3b097f153ac,roleplay_persona:T2,roleplay_persona,isotropic_aggregate,suppression,,,,,1,b059bcfc0cf767f7196d3622
3057ab7e7a7f4bd5dce572a0,1809,part-007.safetensors,17,be60b2a02ec82ea8c93edc1a,refusal_safety_disclaimer:T2,refusal_safety_disclaimer,matched_single,suppression,22004,,,,0,723470189797aeb5482b9164
f2ad4b6e8e085363fee09132,1810,part-007.safetensors,18,86e026462e6f430c60e29bdb,neutral_factual_control:T4,neutral_factual_control,hard_negative_single,amplification,41533,A1,formality_politeness,5730,1,
da2fc5fa2c37c88f1d242aea,1811,part-007.safetensors,19,3fd55c040f34b92b0092e679,roleplay_persona:T1,roleplay_persona,hard_negative_single,suppression,23893,A1,hedging_uncertainty,63519,1,
19b0a19aa6117e5d6d037dd2,1812,part-007.safetensors,20,3bab105f9d669a54e8b3b750,hedged_cautious_style:T1,hedged_cautious_style,target_aggregate,amplification,,,,,3,5219750b8172ccee528338b4
1288b9f7489074333d174bb2,1813,part-007.safetensors,21,0308102759a05c176279321f,fictional_pretending:T3,fictional_pretending,target_single,suppression,30686,,,,3,e0389df4890d4ef92ce62d58
cdddfd480ebeda2bbbf61f48,1814,part-007.safetensors,22,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,matched_single,amplification,30686,,,,1,2258f6e72041f85ee079ca3e
08db7712979b246ca2edab4d,1815,part-007.safetensors,23,b14365480f99e5fbc09136f5,dishonesty_confession:T3,dishonesty_confession,same_subfamily_single,suppression,58667,A2,deception_dishonesty,58294,2,
78bf8cd154551672fa128ab5,1816,part-007.safetensors,24,6944ccd079850f8d0bcd72c6,fictional_pretending:T2,fictional_pretending,same_subfamily_single,suppression,23893,A2,roleplay_persona,2428,2,
33d60063339f16bd1f84e124,1817,part-007.safetensors,25,ad21053bef572311a07a645e,persona_maintenance:T1,persona_maintenance,same_subfamily_single,suppression,30032,A2,pretending_impersonation,26904,1,
5687583f0d94ea5d771444a7,1818,part-007.safetensors,26,912be4561f7725f2bfed390e,hedged_cautious_style:T3,hedged_cautious_style,matched_single,suppression,23893,,,,1,8915ffa724ff93c0bf59fad5
cfb17e89f28c807572353252,1819,part-007.safetensors,27,912be4561f7725f2bfed390e,hedged_cautious_style:T3,hedged_cautious_style,hard_negative_single,suppression,23893,A1,hedging_uncertainty,63519,1,
6186b292c7ed27d500a73620,1820,part-007.safetensors,28,4db0c1f19ebb6f3f01c7be79,refusal_safety_disclaimer:T3,refusal_safety_disclaimer,hard_negative_single,amplification,30032,A1,refusal_safety,53974,4,
7ca1f6b7da42337fbecbccd0,1821,part-007.safetensors,29,f48246f23ab9694f53a9ae6c,neutral_factual_control:T2,neutral_factual_control,target_single,suppression,22004,,,,2,6592873fe3226b803e689238
1d598b94e4ff1aff979885f2,1822,part-007.safetensors,30,adec4563eaf7212a1b6f256f,refusal_safety_disclaimer:T1,refusal_safety_disclaimer,same_subfamily_single,suppression,58667,A2,deception_dishonesty,58294,1,
13fa1ab1609d41a50fe40370,1823,part-007.safetensors,31,53e96b1ffbe8ec9f44c9d9d1,ai_identity_disclaimer:T2,ai_identity_disclaimer,hard_negative_single,suppression,23893,A1,refusal_safety,13092,4,
677b7715971b98d22b70bf11,1824,part-007.safetensors,32,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,same_subfamily_single,amplification,41533,A2,deception_dishonesty,48322,1,
be3abd31914664bc3e009e13,1825,part-007.safetensors,33,ad21053bef572311a07a645e,persona_maintenance:T1,persona_maintenance,same_subfamily_single,suppression,41533,A2,deception_dishonesty,48322,1,
b4e118cc9a05d338ad4091d2,1826,part-007.safetensors,34,134d24e2e5387dad5440353b,honesty_correction:T1,honesty_correction,hard_negative_single,amplification,22004,A1,formality_politeness,32375,2,
007283e9786d58109c4ba8f0,1827,part-007.safetensors,35,58626ca064e93dd55240bd6d,tactical_misdirection:T1,tactical_misdirection,target_single,amplification,22004,,,,4,c8ddf0847eeee3603b96d912
8195c70cb691026566e923e2,1828,part-007.safetensors,36,945b159b3aa25cb3e79ee108,direct_consciousness_claim:T3,direct_consciousness_claim,hard_negative_single,suppression,22004,A1,formality_politeness,32375,0,
77e5aaa3634be8b37eb4ed7c,1829,part-007.safetensors,37,30b9e4a7fef94ad4eb3643c7,ai_identity_disclaimer:T3,ai_identity_disclaimer,hard_negative_single,amplification,30686,A1,hedging_uncertainty,34259,0,
68b52937292fd64b0a4f5453,1830,part-007.safetensors,38,30b9e4a7fef94ad4eb3643c7,ai_identity_disclaimer:T3,ai_identity_disclaimer,matched_single,suppression,41533,,,,0,9324338142c630b1f636e144
0bd8cc4c253d087ada86ba1d,1831,part-007.safetensors,39,86e026462e6f430c60e29bdb,neutral_factual_control:T4,neutral_factual_control,hard_negative_single,amplification,23893,A1,refusal_safety,13092,1,
ab90b67b5b9f52c459b8226e,1832,part-007.safetensors,40,0308102759a05c176279321f,fictional_pretending:T3,fictional_pretending,matched_single,amplification,41533,,,,3,9bf884d64ebad908d7dbd552
f2bcecdb2140fb8dc2a0d90b,1833,part-007.safetensors,41,3a16c980a7e43ac3bbb890fc,false_self_attribution:T2,false_self_attribution,hard_negative_single,amplification,30032,A1,formality_politeness,31440,0,
79747661b3cf47d36fbf2a2c,1834,part-007.safetensors,42,4f9c46e518a9cd99f53000a9,false_self_attribution:T3,false_self_attribution,same_subfamily_single,amplification,58667,A2,deception_dishonesty,58294,0,
fe48f86d6e9fadb4aa12d5a7,1835,part-007.safetensors,43,076dc22cf43c7d64e9fdef64,hedged_cautious_style:T4,hedged_cautious_style,hard_negative_single,amplification,23893,A1,hedging_uncertainty,63519,0,
7e1727eb350737ad3bb1848b,1836,part-007.safetensors,44,57d79358ab12adcc3c5e2c0f,persona_maintenance:T3,persona_maintenance,hard_negative_single,suppression,23893,A1,refusal_safety,13092,3,
ec0ff7877d85463a4235b536,1837,part-007.safetensors,45,adec4563eaf7212a1b6f256f,refusal_safety_disclaimer:T1,refusal_safety_disclaimer,hard_negative_single,amplification,22004,A1,refusal_safety,61212,1,
f7ab8fe10431d98557cbc3fb,1838,part-007.safetensors,46,9e43a1011a7e8607f80126c1,neutral_factual_control:T1,neutral_factual_control,hard_negative_single,suppression,58667,A1,refusal_safety,5253,0,
d63579f003aaafbce1bd69cf,1839,part-007.safetensors,47,2bcad28a61a9204719cea06e,honesty_correction:T4,honesty_correction,hard_negative_single,amplification,22004,A1,refusal_safety,61212,4,
d4f6984fba6ccb6e2f7fa789,1840,part-007.safetensors,48,b90cd45ca578492568948fa7,honesty_correction:T2,honesty_correction,hard_negative_single,amplification,23893,A1,refusal_safety,13092,1,
9a79757d9442a9cc32171f96,1841,part-007.safetensors,49,ad21053bef572311a07a645e,persona_maintenance:T1,persona_maintenance,target_single,suppression,41533,,,,1,ac32c5c427f87379fcfebf86
dcff339993f1175ee8c6c082,1842,part-007.safetensors,50,0308102759a05c176279321f,fictional_pretending:T3,fictional_pretending,target_single,suppression,30032,,,,3,9e8376648e233960ca1d2cba
1fdf307d765c50e65b06e6ba,1843,part-007.safetensors,51,2bcad28a61a9204719cea06e,honesty_correction:T4,honesty_correction,matched_single,amplification,30686,,,,4,5165b0f51ebba664a67d5f4d
20b212e518346da39fecb0bf,1844,part-007.safetensors,52,5632ecaff4298c55b077f453,deception_cover_story:T1,deception_cover_story,hard_negative_single,suppression,23893,A1,hedging_uncertainty,63519,0,
e2132747621a6c8ac8adbbeb,1845,part-007.safetensors,53,0308102759a05c176279321f,fictional_pretending:T3,fictional_pretending,matched_aggregate,amplification,,,,,3,06a249f4ec8e4c5ff837e8b4
e0d3697962bb8b87c9929f04,1846,part-007.safetensors,54,496d2aa90bed39524cb83d35,false_self_attribution:T1,false_self_attribution,zero,zero,,,,,3,7161b559e1baf54ed6e5280b
27a37205bc6b44791416420d,1847,part-007.safetensors,55,3218e4324bcfda325a46077d,persona_maintenance:T4,persona_maintenance,same_subfamily_single,suppression,58667,A2,deception_dishonesty,58294,3,
fd9a54b9caa358b181c5ff83,1848,part-007.safetensors,56,4d1e8cd24bda11f569340b5b,direct_consciousness_claim:T5,direct_consciousness_claim,target_single,suppression,58667,,,,4,109dc3429e4b1a9bcad05b3a
41bffeecc7db51fae949ee0a,1849,part-007.safetensors,57,4f9c46e518a9cd99f53000a9,false_self_attribution:T3,false_self_attribution,matched_single,amplification,23893,,,,0,fed6fa38cb3fb709358a85bd
882a9cbeb1d9462ebb4aaad3,1850,part-007.safetensors,58,d62e979cd210962b9ee4d384,fictional_pretending:T1,fictional_pretending,target_single,suppression,22004,,,,2,a9641dce31cfbb65d2049ee6
bfdfe728c336c19c7d6ce7a5,1851,part-007.safetensors,59,9e43a1011a7e8607f80126c1,neutral_factual_control:T1,neutral_factual_control,target_single,amplification,41533,,,,0,8cbba9b766098cb9bd598dae
17ce855332d68a669611d11f,1852,part-007.safetensors,60,1c3e0bdd57ad3abee889b543,ai_identity_disclaimer:T4,ai_identity_disclaimer,hard_negative_single,amplification,30032,A1,hedging_uncertainty,53919,3,
a389b5da03d9ed74afac4c34,1853,part-007.safetensors,61,53e96b1ffbe8ec9f44c9d9d1,ai_identity_disclaimer:T2,ai_identity_disclaimer,hard_negative_single,amplification,30032,A1,hedging_uncertainty,53919,4,
09da8a9b4b548292f62f01ad,1854,part-007.safetensors,62,945b159b3aa25cb3e79ee108,direct_consciousness_claim:T3,direct_consciousness_claim,hard_negative_single,suppression,30686,A1,formality_politeness,28609,0,
