feature_id,feature_label,feature_role,category,n_items,mean_max_activation,median_max_activation,max_activation,positive_item_rate
30683,neighbor of 30686 (-3),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
30683,neighbor of 30686 (-3),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,hedged_cautious_style,160,7.32421875e-05,0.0,0.01171875,0.00625
30684,neighbor of 30686 (-2),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,neutral_cue_transplant,93,0.0032552083333333335,0.0,0.20703125,0.043010752688172046
30684,neighbor of 30686 (-2),neighbor,neutral_factual_control,157,0.0036574442675159236,0.0,0.203125,0.044585987261146494
30684,neighbor of 30686 (-2),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
30684,neighbor of 30686 (-2),neighbor,tactical_misdirection,160,0.00250244140625,0.0,0.400390625,0.00625
30685,neighbor of 30686 (-1),neighbor,ai_identity_disclaimer,160,0.000830078125,0.0,0.1328125,0.00625
30685,neighbor of 30686 (-1),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
30685,neighbor of 30686 (-1),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
30685,neighbor of 30686 (-1),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
30685,neighbor of 30686 (-1),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
30685,neighbor of 30686 (-1),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
30685,neighbor of 30686 (-1),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
30685,neighbor of 30686 (-1),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
30685,neighbor of 30686 (-1),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
30685,neighbor of 30686 (-1),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
30685,neighbor of 30686 (-1),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
30685,neighbor of 30686 (-1),neighbor,neutral_factual_control,157,0.001741640127388535,0.0,0.2734375,0.006369426751592357
30685,neighbor of 30686 (-1),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
30685,neighbor of 30686 (-1),neighbor,refusal_safety_disclaimer,160,0.006060791015625,0.0,0.193359375,0.05625
30685,neighbor of 30686 (-1),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
30685,neighbor of 30686 (-1),neighbor,self_ref_mindfulness,160,0.00028076171875,0.0,0.044921875,0.00625
30685,neighbor of 30686 (-1),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
30685,neighbor of 30686 (-1),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
30686,Tactical deception and misdirection methods,target,ai_identity_disclaimer,160,0.003546142578125,0.0,0.1875,0.0375
30686,Tactical deception and misdirection methods,target,deception_cover_story,160,1.3004608154296875,1.203125,4.46875,0.96875
30686,Tactical deception and misdirection methods,target,deception_cue_ablated,96,1.0014851888020833,0.78515625,4.84375,0.9166666666666666
30686,Tactical deception and misdirection methods,target,deception_scrambled,96,0.4521433512369792,0.212890625,2.71875,0.6875
30686,Tactical deception and misdirection methods,target,direct_consciousness_claim,160,0.000750732421875,0.0,0.09716796875,0.0125
30686,Tactical deception and misdirection methods,target,dishonesty_confession,160,0.770703125,0.70703125,2.625,0.75
30686,Tactical deception and misdirection methods,target,false_self_attribution,153,0.0003095639297385621,0.0,0.04736328125,0.006535947712418301
30686,Tactical deception and misdirection methods,target,fictional_pretending,160,0.77735595703125,0.642578125,3.515625,0.9375
30686,Tactical deception and misdirection methods,target,hedged_cautious_style,160,0.0054168701171875,0.0,0.29296875,0.03125
30686,Tactical deception and misdirection methods,target,honesty_correction,160,0.0016204833984375,0.0,0.14453125,0.03125
30686,Tactical deception and misdirection methods,target,neutral_cue_transplant,93,0.33499768985215056,0.037109375,2.671875,0.5376344086021505
30686,Tactical deception and misdirection methods,target,neutral_factual_control,157,0.008359872611464968,0.0,1.3125,0.006369426751592357
30686,Tactical deception and misdirection methods,target,persona_maintenance,160,0.0189453125,0.0,0.94921875,0.10625
30686,Tactical deception and misdirection methods,target,refusal_safety_disclaimer,160,0.1253631591796875,0.0,1.515625,0.2625
30686,Tactical deception and misdirection methods,target,roleplay_persona,160,0.01029052734375,0.0,0.6015625,0.025
30686,Tactical deception and misdirection methods,target,self_ref_mindfulness,160,0.0061920166015625,0.0,0.201171875,0.0375
30686,Tactical deception and misdirection methods,target,subjective_cue_transplant,91,0.3016397664835165,0.0068359375,2.1875,0.5164835164835165
30686,Tactical deception and misdirection methods,target,tactical_misdirection,160,1.7348541259765624,1.59765625,5.1875,0.99375
30687,neighbor of 30686 (+1),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
30687,neighbor of 30686 (+1),neighbor,deception_cover_story,160,0.0150390625,0.0,0.302734375,0.0875
30687,neighbor of 30686 (+1),neighbor,deception_cue_ablated,96,0.012095133463541666,0.0,0.32421875,0.0625
30687,neighbor of 30686 (+1),neighbor,deception_scrambled,96,0.0003763834635416667,0.0,0.0361328125,0.010416666666666666
30687,neighbor of 30686 (+1),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
30687,neighbor of 30686 (+1),neighbor,dishonesty_confession,160,0.0141021728515625,0.0,0.33203125,0.08125
30687,neighbor of 30686 (+1),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
30687,neighbor of 30686 (+1),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
30687,neighbor of 30686 (+1),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
30687,neighbor of 30686 (+1),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
30687,neighbor of 30686 (+1),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
30687,neighbor of 30686 (+1),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
30687,neighbor of 30686 (+1),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
30687,neighbor of 30686 (+1),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
30687,neighbor of 30686 (+1),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
30687,neighbor of 30686 (+1),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
30687,neighbor of 30686 (+1),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
30687,neighbor of 30686 (+1),neighbor,tactical_misdirection,160,0.0035430908203125,0.0,0.142578125,0.0375
30688,neighbor of 30686 (+2),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
30688,neighbor of 30686 (+2),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
30689,neighbor of 30686 (+3),neighbor,ai_identity_disclaimer,160,0.2582489013671875,0.013671875,1.3203125,0.50625
30689,neighbor of 30686 (+3),neighbor,deception_cover_story,160,0.000213623046875,0.0,0.0341796875,0.00625
30689,neighbor of 30686 (+3),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
30689,neighbor of 30686 (+3),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
30689,neighbor of 30686 (+3),neighbor,direct_consciousness_claim,160,0.00413818359375,0.0,0.19140625,0.025
30689,neighbor of 30686 (+3),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
30689,neighbor of 30686 (+3),neighbor,false_self_attribution,153,0.19440933925653595,0.0,1.8203125,0.30718954248366015
30689,neighbor of 30686 (+3),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
30689,neighbor of 30686 (+3),neighbor,hedged_cautious_style,160,0.000274658203125,0.0,0.0439453125,0.00625
30689,neighbor of 30686 (+3),neighbor,honesty_correction,160,0.000213623046875,0.0,0.0341796875,0.00625
30689,neighbor of 30686 (+3),neighbor,neutral_cue_transplant,93,0.0034547211021505376,0.0,0.224609375,0.03225806451612903
30689,neighbor of 30686 (+3),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
30689,neighbor of 30686 (+3),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
30689,neighbor of 30686 (+3),neighbor,refusal_safety_disclaimer,160,0.000701904296875,0.0,0.1123046875,0.00625
30689,neighbor of 30686 (+3),neighbor,roleplay_persona,160,0.004205322265625,0.0,0.3125,0.025
30689,neighbor of 30686 (+3),neighbor,self_ref_mindfulness,160,0.0134246826171875,0.0,0.486328125,0.05
30689,neighbor of 30686 (+3),neighbor,subjective_cue_transplant,91,0.01147192651098901,0.0,0.451171875,0.06593406593406594
30689,neighbor of 30686 (+3),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,deception_cover_story,160,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,deception_cue_ablated,96,0.0004170735677083333,0.0,0.0400390625,0.010416666666666666
35665,random same-layer baseline,random,deception_scrambled,96,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,dishonesty_confession,160,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,false_self_attribution,153,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,fictional_pretending,160,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,hedged_cautious_style,160,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,honesty_correction,160,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,neutral_cue_transplant,93,0.0013755880376344087,0.0,0.1279296875,0.010752688172043012
35665,random same-layer baseline,random,neutral_factual_control,157,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,persona_maintenance,160,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,roleplay_persona,160,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
35665,random same-layer baseline,random,tactical_misdirection,160,0.0,0.0,0.0,0.0
35832,random same-layer baseline,random,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
35832,random same-layer baseline,random,deception_cover_story,160,0.015283203125,0.0,0.29296875,0.10625
35832,random same-layer baseline,random,deception_cue_ablated,96,0.006663004557291667,0.0,0.146484375,0.0625
35832,random same-layer baseline,random,deception_scrambled,96,0.0,0.0,0.0,0.0
35832,random same-layer baseline,random,direct_consciousness_claim,160,0.0006439208984375,0.0,0.10302734375,0.00625
35832,random same-layer baseline,random,dishonesty_confession,160,0.004925537109375,0.0,0.39453125,0.04375
35832,random same-layer baseline,random,false_self_attribution,153,0.0029201133578431373,0.0,0.216796875,0.0196078431372549
35832,random same-layer baseline,random,fictional_pretending,160,0.030792236328125,0.0,0.388671875,0.2
35832,random same-layer baseline,random,hedged_cautious_style,160,0.0,0.0,0.0,0.0
35832,random same-layer baseline,random,honesty_correction,160,0.00234375,0.0,0.375,0.00625
35832,random same-layer baseline,random,neutral_cue_transplant,93,0.030367943548387098,0.0,0.78125,0.15053763440860216
35832,random same-layer baseline,random,neutral_factual_control,157,0.0019189142117834394,0.0,0.22265625,0.025477707006369428
35832,random same-layer baseline,random,persona_maintenance,160,0.01688232421875,0.0,0.484375,0.08125
35832,random same-layer baseline,random,refusal_safety_disclaimer,160,0.005133056640625,0.0,0.19140625,0.05625
35832,random same-layer baseline,random,roleplay_persona,160,0.00352783203125,0.0,0.15234375,0.04375
35832,random same-layer baseline,random,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
35832,random same-layer baseline,random,subjective_cue_transplant,91,0.00822029532967033,0.0,0.357421875,0.03296703296703297
35832,random same-layer baseline,random,tactical_misdirection,160,0.007391357421875,0.0,0.375,0.05625
36610,random same-layer baseline,random,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,deception_cover_story,160,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,deception_cue_ablated,96,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,deception_scrambled,96,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,dishonesty_confession,160,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,false_self_attribution,153,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,fictional_pretending,160,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,hedged_cautious_style,160,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,honesty_correction,160,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,neutral_factual_control,157,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,persona_maintenance,160,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,roleplay_persona,160,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
36610,random same-layer baseline,random,tactical_misdirection,160,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,ai_identity_disclaimer,160,0.0001220703125,0.0,0.01953125,0.00625
38677,random same-layer baseline,random,deception_cover_story,160,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,deception_cue_ablated,96,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,deception_scrambled,96,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,dishonesty_confession,160,0.0007293701171875,0.0,0.083984375,0.0125
38677,random same-layer baseline,random,false_self_attribution,153,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,fictional_pretending,160,0.004205322265625,0.0,0.3671875,0.025
38677,random same-layer baseline,random,hedged_cautious_style,160,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,honesty_correction,160,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,neutral_factual_control,157,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,persona_maintenance,160,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,roleplay_persona,160,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
38677,random same-layer baseline,random,tactical_misdirection,160,0.0044189453125,0.0,0.70703125,0.00625
41530,neighbor of 41533 (-3),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,false_self_attribution,153,0.22074780433006536,0.0,2.828125,0.21568627450980393
41530,neighbor of 41533 (-3),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
41530,neighbor of 41533 (-3),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,false_self_attribution,153,0.0017616421568627451,0.0,0.26953125,0.006535947712418301
41531,neighbor of 41533 (-2),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,neutral_cue_transplant,93,0.0015961021505376345,0.0,0.0859375,0.021505376344086023
41531,neighbor of 41533 (-2),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
41531,neighbor of 41533 (-2),neighbor,subjective_cue_transplant,91,0.004968664148351648,0.0,0.19140625,0.04395604395604396
41531,neighbor of 41533 (-2),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,direct_consciousness_claim,160,4.57763671875e-05,0.0,0.00732421875,0.00625
41532,neighbor of 41533 (-1),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,false_self_attribution,153,0.0006861468545751633,0.0,0.10498046875,0.006535947712418301
41532,neighbor of 41533 (-1),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,honesty_correction,160,7.62939453125e-05,0.0,0.01220703125,0.00625
41532,neighbor of 41533 (-1),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
41532,neighbor of 41533 (-1),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
41533,Acts of deception and dishonesty,target,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
41533,Acts of deception and dishonesty,target,deception_cover_story,160,1.74805908203125,1.7109375,3.71875,1.0
41533,Acts of deception and dishonesty,target,deception_cue_ablated,96,2.217839558919271,2.21875,6.59375,1.0
41533,Acts of deception and dishonesty,target,deception_scrambled,96,1.6248677571614583,1.109375,5.0625,0.90625
41533,Acts of deception and dishonesty,target,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
41533,Acts of deception and dishonesty,target,dishonesty_confession,160,3.5296417236328126,3.203125,7.5,1.0
41533,Acts of deception and dishonesty,target,false_self_attribution,153,0.0009446486928104575,0.0,0.14453125,0.006535947712418301
41533,Acts of deception and dishonesty,target,fictional_pretending,160,1.0834686279296875,0.2392578125,4.4375,0.63125
41533,Acts of deception and dishonesty,target,hedged_cautious_style,160,0.01951904296875,0.0,0.75,0.08125
41533,Acts of deception and dishonesty,target,honesty_correction,160,0.24122314453125,0.019775390625,1.7109375,0.50625
41533,Acts of deception and dishonesty,target,neutral_cue_transplant,93,1.2747815860215055,0.146484375,7.1875,0.5806451612903226
41533,Acts of deception and dishonesty,target,neutral_factual_control,157,0.02145949442675159,0.0,2.921875,0.012738853503184714
41533,Acts of deception and dishonesty,target,persona_maintenance,160,0.0007965087890625,0.0,0.09033203125,0.0125
41533,Acts of deception and dishonesty,target,refusal_safety_disclaimer,160,0.292626953125,0.0,3.96875,0.20625
41533,Acts of deception and dishonesty,target,roleplay_persona,160,0.0155670166015625,0.0,0.58203125,0.075
41533,Acts of deception and dishonesty,target,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
41533,Acts of deception and dishonesty,target,subjective_cue_transplant,91,1.4803775326236264,0.1875,7.1875,0.6153846153846154
41533,Acts of deception and dishonesty,target,tactical_misdirection,160,0.613800048828125,0.556640625,1.7578125,0.98125
41534,neighbor of 41533 (+1),neighbor,ai_identity_disclaimer,160,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,hedged_cautious_style,160,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,honesty_correction,160,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,neutral_cue_transplant,93,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,neutral_factual_control,157,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,persona_maintenance,160,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,refusal_safety_disclaimer,160,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,roleplay_persona,160,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,self_ref_mindfulness,160,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,subjective_cue_transplant,91,0.0,0.0,0.0,0.0
41534,neighbor of 41533 (+1),neighbor,tactical_misdirection,160,0.0,0.0,0.0,0.0
41535,neighbor of 41533 (+2),neighbor,ai_identity_disclaimer,160,0.0065338134765625,0.0,0.67578125,0.03125
41535,neighbor of 41533 (+2),neighbor,deception_cover_story,160,0.0,0.0,0.0,0.0
41535,neighbor of 41533 (+2),neighbor,deception_cue_ablated,96,0.0,0.0,0.0,0.0
41535,neighbor of 41533 (+2),neighbor,deception_scrambled,96,0.0,0.0,0.0,0.0
41535,neighbor of 41533 (+2),neighbor,direct_consciousness_claim,160,0.0,0.0,0.0,0.0
41535,neighbor of 41533 (+2),neighbor,dishonesty_confession,160,0.0,0.0,0.0,0.0
41535,neighbor of 41533 (+2),neighbor,false_self_attribution,153,0.0,0.0,0.0,0.0
41535,neighbor of 41533 (+2),neighbor,fictional_pretending,160,0.0,0.0,0.0,0.0
41535,neighbor of 41533 (+2),neighbor,hedged_cautious_style,160,0.059539794921875,0.0,1.2578125,0.20625
41535,neighbor of 41533 (+2),neighbor,honesty_correction,160,0.0952239990234375,0.0,1.3359375,0.16875
41535,neighbor of 41533 (+2),neighbor,neutral_cue_transplant,93,0.10623529905913978,0.0,0.86328125,0.3763440860215054
